Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
151840,34in Ultrawide Monitor,1,379.99,02/14/21 11:29,"544 11th St, Los Angeles, CA 90001"
151841,LG Dryer,1,600.0,02/24/21 04:31,"76 South St, Seattle, WA 98101"
151842,27in 4K Gaming Monitor,1,389.99,02/21/21 11:01,"479 North St, San Francisco, CA 94016"
151843,Vareebadd Phone,1,400,02/15/21 17:56,"887 Sunset St, Atlanta, GA 30301"
151843,Bose SoundSport Headphones,1,99.99,02/15/21 17:56,"887 Sunset St, Atlanta, GA 30301"
151844,iPhone,1,700,02/18/21 16:29,"997 12th St, Los Angeles, CA 90001"
151845,Apple Airpods Headphones,1,150,02/26/21 12:58,"500 North St, New York City, NY 10001"
151846,AAA Batteries (4-pack),2,2.99,02/13/21 07:16,"224 Lincoln St, Atlanta, GA 30301"
151847,iPhone,1,700,02/20/21 15:37,"214 7th St, New York City, NY 10001"
151848,20in Monitor,1,109.99,02/14/21 14:20,"974 West St, New York City, NY 10001"
151849,Lightning Charging Cable,1,14.95,02/04/21 14:52,"838 11th St, Boston, MA 02215"
151850,Bose SoundSport Headphones,2,99.99,02/08/21 15:18,"598 Pine St, San Francisco, CA 94016"
151851,Google Phone,1,600,02/23/21 19:52,"874 9th St, Dallas, TX 75001"
151851,Bose SoundSport Headphones,1,99.99,02/23/21 19:52,"874 9th St, Dallas, TX 75001"
151852,Lightning Charging Cable,1,14.95,02/12/21 13:25,"346 Park St, Los Angeles, CA 90001"
151853,Flatscreen TV,1,300,02/27/21 05:16,"520 Hill St, Atlanta, GA 30301"
151854,Bose SoundSport Headphones,1,99.99,02/08/21 13:04,"344 Spruce St, San Francisco, CA 94016"
151855,Bose SoundSport Headphones,1,99.99,02/02/21 13:29,"947 Jefferson St, San Francisco, CA 94016"
151856,USB-C Charging Cable,1,11.95,02/06/21 12:11,"475 Jackson St, San Francisco, CA 94016"
151856,USB-C Charging Cable,1,11.95,02/06/21 12:11,"475 Jackson St, San Francisco, CA 94016"
151857,Google Phone,1,600,02/01/21 19:49,"959 Spruce St, Boston, MA 02215"
151858,Google Phone,1,600,02/01/21 22:43,"605 Wilson St, Seattle, WA 98101"
151858,USB-C Charging Cable,1,11.95,02/01/21 22:43,"605 Wilson St, Seattle, WA 98101"
151859,ThinkPad Laptop,1,999.99,02/06/21 17:39,"528 Meadow St, New York City, NY 10001"
151860,Bose SoundSport Headphones,1,99.99,02/27/21 02:13,"656 North St, Atlanta, GA 30301"
151861,Wired Headphones,1,11.99,02/03/21 14:32,"18 Johnson St, Portland, OR 97035"
151862,Bose SoundSport Headphones,1,99.99,02/28/21 11:28,"853 Walnut St, Portland, ME 04101"
151863,Flatscreen TV,1,300,02/16/21 08:20,"760 11th St, Atlanta, GA 30301"
151864,Bose SoundSport Headphones,1,99.99,02/11/21 20:07,"945 North St, New York City, NY 10001"
151865,27in FHD Monitor,1,149.99,02/25/21 19:13,"111 11th St, San Francisco, CA 94016"
151866,Macbook Pro Laptop,1,1700,02/12/21 08:18,"76 5th St, Atlanta, GA 30301"
151867,Lightning Charging Cable,1,14.95,02/03/21 23:39,"541 Willow St, Los Angeles, CA 90001"
151868,AAA Batteries (4-pack),1,2.99,02/07/21 18:31,"500 Center St, Boston, MA 02215"
151869,Apple Airpods Headphones,1,150,02/24/21 19:53,"402 Madison St, San Francisco, CA 94016"
151870,AAA Batteries (4-pack),3,2.99,02/02/21 22:48,"539 Johnson St, San Francisco, CA 94016"
151871,AA Batteries (4-pack),2,3.84,02/22/21 20:46,"836 8th St, Seattle, WA 98101"
151872,Lightning Charging Cable,1,14.95,02/02/21 19:58,"909 Maple St, New York City, NY 10001"
151873,Macbook Pro Laptop,1,1700,02/18/21 10:01,"967 Meadow St, San Francisco, CA 94016"
151874,AA Batteries (4-pack),1,3.84,02/25/21 10:21,"867 Willow St, Atlanta, GA 30301"
151875,AAA Batteries (4-pack),1,2.99,02/14/21 17:42,"545 Jackson St, Boston, MA 02215"
151876,AAA Batteries (4-pack),1,2.99,02/13/21 12:33,"491 5th St, New York City, NY 10001"
151877,AA Batteries (4-pack),1,3.84,02/18/21 13:52,"774 13th St, Portland, OR 97035"
151878,Wired Headphones,1,11.99,02/17/21 11:21,"644 Hickory St, Boston, MA 02215"
151879,Google Phone,1,600,02/07/21 01:21,"869 Cherry St, Boston, MA 02215"
151880,USB-C Charging Cable,1,11.95,02/09/21 16:22,"767 Center St, Los Angeles, CA 90001"
151881,Bose SoundSport Headphones,1,99.99,02/01/21 18:29,"676 North St, Los Angeles, CA 90001"
151882,Wired Headphones,1,11.99,02/19/21 08:56,"665 Cedar St, Seattle, WA 98101"
151883,27in 4K Gaming Monitor,1,389.99,02/09/21 20:40,"196 River St, Portland, ME 04101"
151884,Macbook Pro Laptop,1,1700,02/07/21 22:01,"975 Forest St, San Francisco, CA 94016"
151885,27in FHD Monitor,1,149.99,02/16/21 22:43,"981 Lake St, Seattle, WA 98101"
151886,Apple Airpods Headphones,1,150,02/13/21 18:59,"3 Lincoln St, Boston, MA 02215"
151887,iPhone,1,700,02/13/21 21:43,"262 River St, Dallas, TX 75001"
151888,Apple Airpods Headphones,1,150,02/18/21 01:36,"870 River St, San Francisco, CA 94016"
151889,27in 4K Gaming Monitor,1,389.99,02/05/21 18:53,"675 Walnut St, San Francisco, CA 94016"
151890,Lightning Charging Cable,1,14.95,02/10/21 14:06,"42 Spruce St, Boston, MA 02215"
151891,AAA Batteries (4-pack),2,2.99,02/08/21 19:29,"285 Pine St, San Francisco, CA 94016"
151892,27in 4K Gaming Monitor,1,389.99,02/08/21 22:34,"300 Spruce St, San Francisco, CA 94016"
151893,iPhone,1,700,02/26/21 22:30,"146 Hickory St, San Francisco, CA 94016"
151894,Wired Headphones,1,11.99,02/20/21 18:51,"261 Jefferson St, San Francisco, CA 94016"
151895,27in FHD Monitor,1,149.99,02/18/21 18:04,"41 Adams St, San Francisco, CA 94016"
151896,Apple Airpods Headphones,1,150,02/04/21 14:41,"980 Ridge St, San Francisco, CA 94016"
151897,Flatscreen TV,1,300,02/28/21 17:02,"56 Lake St, New York City, NY 10001"
151898,Wired Headphones,1,11.99,02/06/21 08:05,"811 Chestnut St, Seattle, WA 98101"
151899,USB-C Charging Cable,1,11.95,02/06/21 17:47,"867 1st St, New York City, NY 10001"
151900,34in Ultrawide Monitor,1,379.99,02/10/21 06:51,"100 Ridge St, Austin, TX 73301"
151901,Bose SoundSport Headphones,1,99.99,02/27/21 14:32,"356 Church St, Seattle, WA 98101"
151902,Google Phone,1,600,02/05/21 19:30,"937 Ridge St, Seattle, WA 98101"
151902,iPhone,1,700,02/05/21 19:30,"937 Ridge St, Seattle, WA 98101"
151903,iPhone,1,700,02/23/21 15:37,"843 South St, San Francisco, CA 94016"
151904,AAA Batteries (4-pack),1,2.99,02/25/21 14:18,"440 Willow St, San Francisco, CA 94016"
151905,Wired Headphones,1,11.99,02/13/21 18:32,"187 Church St, Portland, OR 97035"
151906,USB-C Charging Cable,1,11.95,02/22/21 16:57,"516 9th St, New York City, NY 10001"
151907,AAA Batteries (4-pack),1,2.99,02/20/21 12:54,"302 Cherry St, San Francisco, CA 94016"
151908,Flatscreen TV,1,300,02/27/21 13:04,"52 10th St, Portland, ME 04101"
151909,USB-C Charging Cable,1,11.95,02/22/21 19:46,"409 Main St, Los Angeles, CA 90001"
151910,Bose SoundSport Headphones,1,99.99,02/25/21 08:46,"54 Jackson St, New York City, NY 10001"
151911,Wired Headphones,1,11.99,02/12/21 18:39,"374 Johnson St, Austin, TX 73301"
151912,USB-C Charging Cable,1,11.95,02/22/21 18:58,"285 6th St, San Francisco, CA 94016"
151913,Wired Headphones,1,11.99,02/12/21 22:13,"333 Spruce St, San Francisco, CA 94016"
151914,AAA Batteries (4-pack),1,2.99,02/22/21 17:57,"413 North St, New York City, NY 10001"
151915,Google Phone,1,600,02/06/21 17:14,"566 Lincoln St, San Francisco, CA 94016"
151916,Wired Headphones,1,11.99,02/27/21 13:04,"195 Lincoln St, Atlanta, GA 30301"
151917,AAA Batteries (4-pack),4,2.99,02/15/21 09:56,"469 Meadow St, Seattle, WA 98101"
151918,iPhone,1,700,02/12/21 13:17,"495 Cedar St, Dallas, TX 75001"
151919,27in 4K Gaming Monitor,1,389.99,02/21/21 11:11,"670 Lakeview St, San Francisco, CA 94016"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
151920,Wired Headphones,1,11.99,02/24/21 14:50,"656 Elm St, San Francisco, CA 94016"
151921,ThinkPad Laptop,1,999.99,02/06/21 15:07,"109 Jefferson St, Boston, MA 02215"
151922,Apple Airpods Headphones,1,150,02/07/21 10:29,"143 Johnson St, Los Angeles, CA 90001"
151923,Wired Headphones,1,11.99,02/14/21 13:15,"190 2nd St, San Francisco, CA 94016"
,,,,,
151924,Apple Airpods Headphones,1,150,02/05/21 13:58,"144 12th St, San Francisco, CA 94016"
151925,USB-C Charging Cable,1,11.95,02/07/21 22:51,"28 Jefferson St, Boston, MA 02215"
151926,AAA Batteries (4-pack),2,2.99,02/06/21 03:57,"486 Main St, San Francisco, CA 94016"
151927,Bose SoundSport Headphones,1,99.99,02/19/21 17:16,"791 2nd St, San Francisco, CA 94016"
151928,USB-C Charging Cable,1,11.95,02/10/21 20:28,"692 Willow St, Boston, MA 02215"
151929,Apple Airpods Headphones,1,150,02/25/21 11:21,"922 13th St, San Francisco, CA 94016"
151930,AA Batteries (4-pack),2,3.84,02/22/21 12:15,"702 Lincoln St, Los Angeles, CA 90001"
151931,Bose SoundSport Headphones,1,99.99,02/19/21 06:53,"501 Sunset St, San Francisco, CA 94016"
151932,AA Batteries (4-pack),1,3.84,02/26/21 12:07,"563 6th St, San Francisco, CA 94016"
151933,AA Batteries (4-pack),1,3.84,02/06/21 14:43,"639 Main St, San Francisco, CA 94016"
151934,AAA Batteries (4-pack),1,2.99,02/10/21 23:54,"366 Park St, Atlanta, GA 30301"
151935,Bose SoundSport Headphones,1,99.99,02/14/21 02:51,"552 Wilson St, San Francisco, CA 94016"
151936,27in FHD Monitor,1,149.99,02/23/21 12:27,"406 Lakeview St, Dallas, TX 75001"
151937,Bose SoundSport Headphones,1,99.99,02/16/21 20:22,"68 12th St, Boston, MA 02215"
151938,USB-C Charging Cable,1,11.95,02/23/21 23:41,"614 Lake St, New York City, NY 10001"
151939,Wired Headphones,1,11.99,02/26/21 18:32,"318 Johnson St, Boston, MA 02215"
151940,27in 4K Gaming Monitor,1,389.99,02/12/21 21:31,"136 Chestnut St, Seattle, WA 98101"
151941,Wired Headphones,1,11.99,02/14/21 19:27,"947 Dogwood St, New York City, NY 10001"
151942,Apple Airpods Headphones,1,150,02/03/21 07:50,"228 West St, Los Angeles, CA 90001"
151943,AAA Batteries (4-pack),1,2.99,02/07/21 14:07,"102 Lake St, Seattle, WA 98101"
151944,Bose SoundSport Headphones,1,99.99,02/16/21 12:56,"757 West St, New York City, NY 10001"
151945,Flatscreen TV,1,300,02/28/21 12:28,"400 South St, Boston, MA 02215"
151946,AAA Batteries (4-pack),1,2.99,02/16/21 06:50,"782 Madison St, Seattle, WA 98101"
151947,AAA Batteries (4-pack),1,2.99,02/01/21 19:25,"903 5th St, Portland, OR 97035"
151948,AA Batteries (4-pack),1,3.84,02/16/21 00:13,"758 11th St, Los Angeles, CA 90001"
151949,Lightning Charging Cable,1,14.95,02/05/21 17:25,"524 10th St, Dallas, TX 75001"
151950,27in 4K Gaming Monitor,1,389.99,02/17/21 19:35,"859 14th St, Austin, TX 73301"
151951,AA Batteries (4-pack),2,3.84,02/28/21 14:58,"222 Hickory St, Los Angeles, CA 90001"
,,,,,
151952,USB-C Charging Cable,1,11.95,02/28/21 21:10,"773 Hickory St, Boston, MA 02215"
151953,27in FHD Monitor,1,149.99,02/07/21 17:59,"191 Spruce St, New York City, NY 10001"
151954,ThinkPad Laptop,1,999.99,02/04/21 17:13,"284 Church St, San Francisco, CA 94016"
151955,Bose SoundSport Headphones,1,99.99,02/13/21 11:32,"65 2nd St, Boston, MA 02215"
151956,Wired Headphones,1,11.99,02/12/21 18:56,"763 Dogwood St, New York City, NY 10001"
151957,USB-C Charging Cable,1,11.95,02/19/21 12:15,"700 Cedar St, New York City, NY 10001"
151958,Google Phone,1,600,02/25/21 20:04,"37 Highland St, San Francisco, CA 94016"
151958,Wired Headphones,1,11.99,02/25/21 20:04,"37 Highland St, San Francisco, CA 94016"
151959,Google Phone,1,600,02/11/21 12:31,"126 Johnson St, San Francisco, CA 94016"
151959,USB-C Charging Cable,1,11.95,02/11/21 12:31,"126 Johnson St, San Francisco, CA 94016"
151960,Apple Airpods Headphones,1,150,02/14/21 10:32,"146 Forest St, Dallas, TX 75001"
151961,Vareebadd Phone,1,400,02/14/21 11:35,"256 6th St, Boston, MA 02215"
151961,USB-C Charging Cable,1,11.95,02/14/21 11:35,"256 6th St, Boston, MA 02215"
151961,Bose SoundSport Headphones,1,99.99,02/14/21 11:35,"256 6th St, Boston, MA 02215"
151962,AAA Batteries (4-pack),2,2.99,02/11/21 17:54,"433 Elm St, Los Angeles, CA 90001"
151963,27in FHD Monitor,1,149.99,02/17/21 17:39,"95 Pine St, Portland, OR 97035"
151964,USB-C Charging Cable,1,11.95,02/09/21 18:07,"70 Highland St, Los Angeles, CA 90001"
151965,AA Batteries (4-pack),1,3.84,02/12/21 20:02,"266 Center St, New York City, NY 10001"
151966,Lightning Charging Cable,1,14.95,02/26/21 18:35,"939 South St, Dallas, TX 75001"
151967,Macbook Pro Laptop,1,1700,02/09/21 17:33,"497 Forest St, New York City, NY 10001"
151968,Lightning Charging Cable,1,14.95,02/24/21 16:18,"526 Park St, Seattle, WA 98101"
151969,iPhone,1,700,02/22/21 19:58,"900 13th St, Los Angeles, CA 90001"
151970,34in Ultrawide Monitor,1,379.99,02/01/21 10:06,"966 Jefferson St, New York City, NY 10001"
151971,Apple Airpods Headphones,1,150,02/02/21 09:50,"383 Lincoln St, San Francisco, CA 94016"
151972,Bose SoundSport Headphones,1,99.99,02/27/21 12:40,"469 Hill St, Seattle, WA 98101"
151973,Bose SoundSport Headphones,1,99.99,02/03/21 21:25,"744 Hickory St, Atlanta, GA 30301"
151974,AA Batteries (4-pack),1,3.84,02/07/21 16:51,"297 Forest St, Portland, OR 97035"
151975,AA Batteries (4-pack),1,3.84,02/24/21 08:46,"654 12th St, New York City, NY 10001"
151976,AAA Batteries (4-pack),1,2.99,02/20/21 21:13,"750 Sunset St, Los Angeles, CA 90001"
151976,Bose SoundSport Headphones,1,99.99,02/20/21 21:13,"750 Sunset St, Los Angeles, CA 90001"
151977,AAA Batteries (4-pack),2,2.99,02/02/21 09:12,"272 Hickory St, San Francisco, CA 94016"
151978,USB-C Charging Cable,1,11.95,02/05/21 15:43,"148 Main St, San Francisco, CA 94016"
151979,AAA Batteries (4-pack),1,2.99,02/17/21 10:51,"329 Lincoln St, Los Angeles, CA 90001"
151980,AA Batteries (4-pack),2,3.84,02/11/21 21:34,"326 Washington St, Los Angeles, CA 90001"
151981,Bose SoundSport Headphones,1,99.99,02/16/21 22:45,"473 Johnson St, Atlanta, GA 30301"
151982,USB-C Charging Cable,2,11.95,02/07/21 00:08,"259 Wilson St, Los Angeles, CA 90001"
151983,27in 4K Gaming Monitor,1,389.99,02/05/21 11:16,"289 11th St, New York City, NY 10001"
151984,USB-C Charging Cable,1,11.95,02/02/21 18:44,"598 Pine St, San Francisco, CA 94016"
151985,AAA Batteries (4-pack),1,2.99,02/12/21 09:14,"802 Johnson St, San Francisco, CA 94016"
151986,27in 4K Gaming Monitor,1,389.99,02/16/21 16:01,"553 7th St, San Francisco, CA 94016"
151987,Bose SoundSport Headphones,1,99.99,02/28/21 21:46,"798 Highland St, Dallas, TX 75001"
151988,27in FHD Monitor,1,149.99,02/05/21 22:53,"833 Highland St, Atlanta, GA 30301"
151989,AA Batteries (4-pack),2,3.84,02/25/21 00:53,"55 Ridge St, San Francisco, CA 94016"
151990,Google Phone,1,600,02/14/21 16:18,"173 Lakeview St, San Francisco, CA 94016"
151991,Bose SoundSport Headphones,1,99.99,02/20/21 03:38,"545 Adams St, Portland, OR 97035"
151992,USB-C Charging Cable,2,11.95,02/26/21 23:49,"631 Johnson St, New York City, NY 10001"
151992,Apple Airpods Headphones,1,150,02/26/21 23:49,"631 Johnson St, New York City, NY 10001"
151993,27in 4K Gaming Monitor,1,389.99,02/02/21 11:35,"187 Cedar St, Boston, MA 02215"
151994,Apple Airpods Headphones,1,150,02/06/21 18:09,"267 9th St, Portland, OR 97035"
151995,Apple Airpods Headphones,1,150,02/09/21 20:53,"802 South St, New York City, NY 10001"
151996,Lightning Charging Cable,1,14.95,02/05/21 17:21,"846 4th St, Dallas, TX 75001"
151997,USB-C Charging Cable,1,11.95,02/16/21 08:37,"151 Walnut St, Atlanta, GA 30301"
151998,Lightning Charging Cable,2,14.95,02/06/21 13:10,"835 Maple St, San Francisco, CA 94016"
151999,Macbook Pro Laptop,1,1700,02/03/21 11:17,"157 Forest St, San Francisco, CA 94016"
152000,Wired Headphones,1,11.99,02/28/21 17:04,"666 Forest St, Los Angeles, CA 90001"
152001,AA Batteries (4-pack),2,3.84,02/22/21 02:09,"115 Jackson St, San Francisco, CA 94016"
152002,34in Ultrawide Monitor,1,379.99,02/14/21 12:11,"992 Adams St, Atlanta, GA 30301"
152002,AAA Batteries (4-pack),2,2.99,02/14/21 12:11,"992 Adams St, Atlanta, GA 30301"
152003,USB-C Charging Cable,1,11.95,02/25/21 21:39,"21 Madison St, New York City, NY 10001"
152004,Lightning Charging Cable,1,14.95,02/10/21 19:43,"878 Jefferson St, New York City, NY 10001"
152005,Lightning Charging Cable,1,14.95,02/02/21 20:45,"970 North St, San Francisco, CA 94016"
152006,USB-C Charging Cable,1,11.95,02/03/21 11:17,"314 Elm St, Portland, OR 97035"
152007,Bose SoundSport Headphones,1,99.99,02/18/21 15:06,"143 Washington St, Boston, MA 02215"
152008,AA Batteries (4-pack),1,3.84,02/21/21 18:29,"161 Washington St, Portland, OR 97035"
152009,Bose SoundSport Headphones,1,99.99,02/13/21 17:12,"716 Forest St, San Francisco, CA 94016"
152010,Wired Headphones,1,11.99,02/04/21 09:28,"190 Adams St, San Francisco, CA 94016"
152011,USB-C Charging Cable,1,11.95,02/09/21 11:25,"970 13th St, Austin, TX 73301"
152012,USB-C Charging Cable,1,11.95,02/13/21 18:58,"533 Lakeview St, San Francisco, CA 94016"
152013,USB-C Charging Cable,1,11.95,02/15/21 17:45,"640 6th St, Portland, OR 97035"
152014,AAA Batteries (4-pack),1,2.99,02/23/21 20:03,"510 12th St, New York City, NY 10001"
152015,Lightning Charging Cable,1,14.95,02/19/21 17:10,"393 1st St, New York City, NY 10001"
152016,ThinkPad Laptop,1,999.99,02/24/21 08:20,"233 8th St, Portland, OR 97035"
152017,AAA Batteries (4-pack),1,2.99,02/06/21 16:49,"784 Dogwood St, Dallas, TX 75001"
152018,Google Phone,1,600,02/12/21 08:56,"897 8th St, Portland, OR 97035"
152019,34in Ultrawide Monitor,1,379.99,02/15/21 08:27,"459 Sunset St, Boston, MA 02215"
152020,Wired Headphones,1,11.99,02/11/21 15:20,"604 13th St, New York City, NY 10001"
152021,34in Ultrawide Monitor,1,379.99,02/10/21 20:59,"879 Hickory St, New York City, NY 10001"
152022,USB-C Charging Cable,1,11.95,02/06/21 22:08,"359 Park St, Dallas, TX 75001"
152023,Wired Headphones,1,11.99,02/25/21 22:57,"657 West St, Atlanta, GA 30301"
152024,iPhone,1,700,02/04/21 20:40,"938 Highland St, Dallas, TX 75001"
152025,iPhone,1,700,02/27/21 12:21,"910 5th St, San Francisco, CA 94016"
152026,Wired Headphones,1,11.99,02/12/21 20:07,"106 Maple St, Portland, ME 04101"
152027,iPhone,1,700,02/27/21 23:36,"972 9th St, Portland, OR 97035"
152028,USB-C Charging Cable,1,11.95,02/17/21 10:07,"95 9th St, Atlanta, GA 30301"
152029,USB-C Charging Cable,1,11.95,02/18/21 12:14,"873 Elm St, Atlanta, GA 30301"
152030,27in FHD Monitor,1,149.99,02/01/21 13:43,"846 8th St, Dallas, TX 75001"
152031,AA Batteries (4-pack),1,3.84,02/02/21 21:36,"774 14th St, San Francisco, CA 94016"
152032,USB-C Charging Cable,1,11.95,02/23/21 10:40,"807 Chestnut St, Portland, ME 04101"
152033,Lightning Charging Cable,1,14.95,02/14/21 12:30,"653 Park St, Los Angeles, CA 90001"
152034,27in FHD Monitor,2,149.99,02/18/21 09:30,"910 Chestnut St, New York City, NY 10001"
152035,USB-C Charging Cable,1,11.95,02/27/21 18:43,"387 Maple St, Seattle, WA 98101"
152036,ThinkPad Laptop,1,999.99,03/01/21 05:56,"477 Washington St, San Francisco, CA 94016"
152037,Lightning Charging Cable,1,14.95,02/24/21 00:04,"223 South St, Dallas, TX 75001"
152038,34in Ultrawide Monitor,1,379.99,02/02/21 15:53,"642 Jackson St, Los Angeles, CA 90001"
152039,Lightning Charging Cable,1,14.95,02/02/21 18:49,"862 Dogwood St, Boston, MA 02215"
152040,USB-C Charging Cable,1,11.95,02/05/21 19:36,"750 Ridge St, San Francisco, CA 94016"
152041,ThinkPad Laptop,1,999.99,02/28/21 10:47,"59 Pine St, New York City, NY 10001"
152042,AAA Batteries (4-pack),1,2.99,02/11/21 13:26,"236 South St, New York City, NY 10001"
152043,Apple Airpods Headphones,1,150,02/12/21 12:46,"15 Adams St, Los Angeles, CA 90001"
152043,AAA Batteries (4-pack),3,2.99,02/12/21 12:46,"15 Adams St, Los Angeles, CA 90001"
152044,AAA Batteries (4-pack),1,2.99,02/12/21 08:17,"989 Madison St, Austin, TX 73301"
152045,AA Batteries (4-pack),1,3.84,02/18/21 03:03,"351 Spruce St, Boston, MA 02215"
152046,Wired Headphones,1,11.99,02/21/21 08:19,"76 Park St, Boston, MA 02215"
152047,USB-C Charging Cable,1,11.95,02/16/21 10:07,"696 Washington St, San Francisco, CA 94016"
152048,USB-C Charging Cable,1,11.95,02/23/21 13:19,"349 Dogwood St, Austin, TX 73301"
152049,USB-C Charging Cable,2,11.95,02/25/21 20:11,"668 Maple St, Portland, OR 97035"
152050,USB-C Charging Cable,1,11.95,02/20/21 23:05,"469 Park St, Dallas, TX 75001"
152051,Wired Headphones,1,11.99,02/07/21 03:28,"281 West St, Seattle, WA 98101"
152052,Lightning Charging Cable,1,14.95,02/08/21 16:53,"663 Elm St, New York City, NY 10001"
152053,iPhone,1,700,02/17/21 13:38,"16 South St, Seattle, WA 98101"
152054,Wired Headphones,1,11.99,02/02/21 13:35,"633 Forest St, Boston, MA 02215"
152055,USB-C Charging Cable,1,11.95,02/25/21 12:39,"971 Adams St, Austin, TX 73301"
152056,AA Batteries (4-pack),1,3.84,02/03/21 09:58,"539 1st St, New York City, NY 10001"
152057,Vareebadd Phone,1,400,02/22/21 16:32,"836 Spruce St, Los Angeles, CA 90001"
152058,USB-C Charging Cable,1,11.95,02/27/21 11:06,"253 Madison St, Los Angeles, CA 90001"
152059,Macbook Pro Laptop,1,1700,02/09/21 09:29,"544 Lincoln St, Austin, TX 73301"
152060,AAA Batteries (4-pack),1,2.99,02/08/21 11:59,"137 Spruce St, Boston, MA 02215"
152061,AA Batteries (4-pack),1,3.84,02/22/21 17:57,"160 Willow St, San Francisco, CA 94016"
152062,27in 4K Gaming Monitor,1,389.99,02/02/21 20:20,"660 Center St, Atlanta, GA 30301"
152063,USB-C Charging Cable,1,11.95,02/17/21 20:15,"93 Jefferson St, Dallas, TX 75001"
152064,ThinkPad Laptop,1,999.99,02/22/21 19:41,"289 Highland St, Portland, OR 97035"
152064,AAA Batteries (4-pack),4,2.99,02/22/21 19:41,"289 Highland St, Portland, OR 97035"
152065,AA Batteries (4-pack),1,3.84,02/16/21 10:14,"128 Willow St, Los Angeles, CA 90001"
152066,ThinkPad Laptop,1,999.99,02/13/21 23:07,"241 8th St, New York City, NY 10001"
152067,AA Batteries (4-pack),2,3.84,02/18/21 21:39,"860 Lakeview St, Atlanta, GA 30301"
152068,AA Batteries (4-pack),2,3.84,02/11/21 18:59,"775 Maple St, New York City, NY 10001"
152069,Bose SoundSport Headphones,1,99.99,02/04/21 02:18,"545 Hickory St, Portland, OR 97035"
152070,iPhone,1,700,02/07/21 20:46,"346 8th St, Atlanta, GA 30301"
152071,20in Monitor,1,109.99,02/11/21 22:33,"611 Meadow St, San Francisco, CA 94016"
152072,iPhone,1,700,02/19/21 16:01,"978 Willow St, Los Angeles, CA 90001"
152072,Apple Airpods Headphones,1,150,02/19/21 16:01,"978 Willow St, Los Angeles, CA 90001"
152073,AA Batteries (4-pack),1,3.84,02/28/21 20:18,"528 Main St, New York City, NY 10001"
152074,AAA Batteries (4-pack),1,2.99,02/07/21 08:36,"787 West St, Seattle, WA 98101"
152075,Lightning Charging Cable,1,14.95,02/25/21 15:50,"68 Spruce St, Boston, MA 02215"
152076,Lightning Charging Cable,1,14.95,02/03/21 11:53,"294 Highland St, New York City, NY 10001"
152077,Vareebadd Phone,1,400,02/18/21 16:14,"192 Highland St, Los Angeles, CA 90001"
152078,27in FHD Monitor,1,149.99,02/21/21 17:32,"304 Maple St, San Francisco, CA 94016"
152079,AA Batteries (4-pack),1,3.84,02/18/21 22:30,"913 Willow St, Los Angeles, CA 90001"
152080,27in 4K Gaming Monitor,1,389.99,02/11/21 13:38,"682 9th St, Portland, OR 97035"
152081,iPhone,1,700,02/18/21 20:59,"916 Dogwood St, Portland, OR 97035"
152081,Lightning Charging Cable,1,14.95,02/18/21 20:59,"916 Dogwood St, Portland, OR 97035"
152082,AAA Batteries (4-pack),1,2.99,02/27/21 19:10,"831 6th St, Atlanta, GA 30301"
152083,AA Batteries (4-pack),1,3.84,02/22/21 13:29,"559 Dogwood St, Seattle, WA 98101"
152084,Apple Airpods Headphones,1,150,02/02/21 14:28,"917 Lake St, New York City, NY 10001"
152085,Wired Headphones,1,11.99,02/20/21 02:44,"994 Spruce St, Boston, MA 02215"
152086,27in FHD Monitor,1,149.99,02/02/21 19:25,"882 River St, Los Angeles, CA 90001"
152087,Macbook Pro Laptop,1,1700,02/10/21 15:38,"542 Church St, Seattle, WA 98101"
152088,Lightning Charging Cable,1,14.95,02/13/21 13:39,"224 North St, San Francisco, CA 94016"
152089,Vareebadd Phone,1,400,02/13/21 19:15,"638 Spruce St, San Francisco, CA 94016"
152090,iPhone,1,700,02/16/21 15:35,"62 Lincoln St, San Francisco, CA 94016"
152091,Flatscreen TV,1,300,02/11/21 19:44,"338 Park St, Dallas, TX 75001"
152092,AA Batteries (4-pack),1,3.84,02/08/21 21:41,"700 Walnut St, Los Angeles, CA 90001"
152093,AAA Batteries (4-pack),1,2.99,02/02/21 20:19,"5 Johnson St, San Francisco, CA 94016"
152094,AA Batteries (4-pack),1,3.84,02/28/21 21:56,"394 2nd St, Los Angeles, CA 90001"
152095,Vareebadd Phone,1,400,02/27/21 13:29,"907 Jefferson St, New York City, NY 10001"
152096,ThinkPad Laptop,1,999.99,02/27/21 12:18,"659 Jefferson St, New York City, NY 10001"
152097,27in FHD Monitor,1,149.99,02/26/21 22:03,"923 1st St, San Francisco, CA 94016"
152098,AA Batteries (4-pack),1,3.84,02/28/21 23:45,"588 Adams St, San Francisco, CA 94016"
152099,Bose SoundSport Headphones,1,99.99,02/08/21 00:35,"837 Dogwood St, Los Angeles, CA 90001"
152100,iPhone,1,700,02/09/21 10:26,"445 Walnut St, Dallas, TX 75001"
152101,AAA Batteries (4-pack),2,2.99,02/21/21 10:28,"668 Hickory St, Atlanta, GA 30301"
152102,Apple Airpods Headphones,1,150,02/24/21 18:58,"681 6th St, San Francisco, CA 94016"
152103,Flatscreen TV,1,300,02/17/21 12:03,"1 Hill St, Boston, MA 02215"
